timestamp,temperature,humidity,pm1_0,pm2_5,pm10,risk_label
2021-08-02,6.13,74,0.47,0.66,1.61,Green
2021-08-03,2.42000000000002,83,1.43,2.01,2.46,Yellow
2021-08-03,8.69,85,1.4,1.93,6.8,Green
2021-08-04,6.84000000000003,78,1.58,2.17,4.89,Yellow
2021-08-05,4.64000000000004,82,1.03,1.38,3.18,Yellow
2021-08-06,8.68000000000001,87,1.55,2.2,3.66,Yellow
2021-08-07,7.58000000000004,81,1.13,1.58,7.1,Yellow
2021-08-07,15.09,78,2.65,3.61,12.22,Green
2021-08-07,8.41000000000003,96,3.19,4.61,9.03,Green
2021-08-07,19.16,49,1.35,1.89,4.67,Yellow
2021-08-08,5.01000000000005,86,1.59,2.32,8.36,Yellow
2021-08-08,19.99,71,4.6,6.82,12.36,Green
2021-08-08,17.03,81,3.75,4.97,18.51,Green
2021-08-09,11.02,93,2.85,4.16,6.66,Yellow
2021-08-09,14.9,87,1.93,2.84,4.33,Green
2021-08-09,18.8200000000001,76,2.8,3.93,6.01,Green
2021-08-10,10.71,93,1.76,2.37,4.04,Yellow
2021-08-10,18.87,71,2.5,3.59,8.28,Green
2021-08-10,18.8,76,5.88,7.59,10.41,Green
2021-08-11,10.84,93,7.93,10.42,11.5,Yellow
2021-08-11,13.08,87,2.59,3.64,7.89,Green
2021-08-11,19.34,80,34.83,46.11,48.96,Green
2021-08-11,15.81,79,2.94,4.05,12.34,Green
2021-08-11,23.96,68,18.17,25.53,29.23,Green
2021-08-11,17.12,87,1.8,2.58,6.84,Green
2021-08-12,9.91000000000003,93,7.21,10.05,11.7,Yellow
2021-08-12,12.86,91,1.69,2.4,4.98,Green
2021-08-12,25.56,57,20.37,28.85,31.08,Green
2021-08-13,11.23,81,1.76,2.34,4.75,Yellow
2021-08-13,13.11,95,7.18,9.94,13.25,Green
2021-08-13,23.18,58,16.28,24.35,27.18,Green
2021-08-13,13.97,88,2.27,3.06,7.71,Green
2021-08-13,14.94,92,38.64,53.75,57.81,Green
2021-08-14,11.31,93,3.55,4.86,12.02,Yellow
2021-08-14,16.02,96,11.02,13.96,16.64,Green
2021-08-14,26.52,56,15.54,23.0,24.82,Green
2021-08-14,15.8200000000001,94,39.79,51.47,56.8,Green
2021-08-15,9.39000000000004,93,2.06,2.94,3.79,Yellow
2021-08-15,14.4,95,24.41,36.76,39.37,Green
2021-08-15,17.31,95,3.48,4.57,5.03,Yellow
2021-08-15,16.87,95,11.77,16.79,18.66,Green
2021-08-16,7.63,100,8.17,11.18,11.98,Yellow
2021-08-16,20.52,62,23.47,31.69,33.87,Green
2021-08-16,19.77,78,1.85,2.58,3.69,Green
2021-08-17,7.03000000000003,81,1.02,1.33,3.07,Yellow
2021-08-17,18.39,91,1.43,2.13,2.26,Green
2021-08-17,15.04,81,1.61,2.12,2.9,Green
2021-08-17,18.14,75,2.57,3.41,5.02,Green
2021-08-17,18.37,73,2.1,3.29,4.4,Green
2021-08-18,7.5,93,1.52,2.11,6.2,Yellow
2021-08-18,16.48,97,2.98,4.22,4.93,Green
2021-08-18,13.93,79,2.96,4.4,5.8,Green
2021-08-18,4.08000000000004,80,0.35,0.5,0.86,Green
2021-08-18,18.06,87,6.38,8.74,9.96,Green
2021-08-18,13.91,87,2.69,3.47,5.82,Green
2021-08-19,8.43000000000001,91,1.4,1.83,3.7,Red
2021-08-19,16.35,87,2.72,3.62,4.15,Green
2021-08-19,14.73,97,4.1,5.84,6.26,Green
2021-08-19,16.96,66,1.19,1.68,2.22,Green
2021-08-19,18.58,86,5.29,7.36,7.75,Green
2021-08-20,13.01,98,1.14,1.58,3.26,Yellow
2021-08-20,12.65,93,7.06,9.8,11.49,Green
2021-08-20,15.81,94,4.52,6.1,12.12,Green
2021-08-20,12.53,78,0.57,0.79,1.28,Yellow
2021-08-21,6.95000000000005,65,0.8,1.25,4.55,Yellow
2021-08-21,12.03,97,1.66,2.42,2.9,Green
2021-08-21,13.69,86,2.64,3.66,4.62,Yellow
2021-08-21,4.49000000000001,87,0.67,0.9,1.77,Green
2021-08-21,14.75,93,1.17,1.67,3.02,Green
2021-08-22,6.84000000000003,68,0.85,1.14,4.06,Yellow
2021-08-22,12.49,96,2.61,3.74,5.6,Green
2021-08-22,16.09,82,2.66,3.77,5.16,Green
2021-08-22,8.24000000000001,94,2.59,3.52,4.26,Green
2021-08-22,16.81,88,6.3,8.52,9.13,Green
2021-08-22,10.42,85,3.67,4.85,10.65,Green
2021-08-23,3.89000000000004,74,1.88,2.6,4.19,Yellow
2021-08-23,10.67,99,3.66,4.94,5.86,Green
2021-08-23,16.08,82,6.63,8.98,9.84,Yellow
2021-08-23,19.23,68,2.12,2.69,3.24,Green
2021-08-23,23.23,61,6.82,9.57,10.8,Green
2021-08-23,12.84,97,14.06,19.02,20.34,Green
2021-08-23,6.16000000000003,72,0.95,1.37,2.34,Green
2021-08-24,5.04000000000002,87,5.82,8.19,9.44,Red
2021-08-24,13.95,94,3.64,5.22,5.72,Green
2021-08-24,17.55,80,8.95,12.08,12.79,Green
2021-08-24,19.55,91,6.52,8.84,11.35,Green
2021-08-24,16.73,85,16.82,22.45,26.24,Green
2021-08-24,9.28000000000003,93,2.22,3.03,6.62,Green
2021-08-25,5.27000000000004,69,0.88,1.22,3.51,Yellow
2021-08-25,13.62,91,1.37,1.88,3.48,Green
2021-08-25,8.77000000000004,96,5.91,8.55,14.04,Green
2021-08-25,19.94,62,1.83,2.52,3.61,Green
2021-08-25,15.48,90,13.47,18.24,22.01,Green
2021-08-25,13.27,96,2.04,2.66,4.8,Yellow
2021-08-25,3.01000000000005,93,2.64,3.73,5.93,Yellow
2021-08-26,4.01000000000005,93,0.67,1.01,1.34,Yellow
2021-08-26,13.71,95,2.08,2.88,4.54,Green
2021-08-26,11.79,90,3.87,5.63,8.4,Yellow
2021-08-26,1.72000000000003,94,7.84,10.84,15.12,Green
2021-08-26,7.74000000000001,100,6.54,8.43,10.49,Yellow
2021-08-26,8.03000000000003,92,1.61,2.23,2.4,Green
2021-08-27,12.88,88,1.83,2.61,3.35,Green
2021-08-27,13.7,84,1.72,2.41,4.37,Yellow
2021-08-27,10.77,100,10.25,15.23,17.39,Green
2021-08-27,3.53000000000003,85,1.22,1.61,3.8,Green
2021-08-28,3.05000000000001,66,0.62,0.87,3.47,Green
2021-08-28,13.3200000000001,87,1.47,1.88,2.83,Green
2021-08-28,14.24,83,1.82,2.51,6.28,Green
2021-08-28,3.56,86,28.8,38.78,40.09,Green
2021-08-28,17.8200000000001,82,2.46,3.38,4.63,Green
2021-08-28,18.97,78,1.06,1.41,2.47,Green
2021-08-28,11.33,92,6.59,9.44,13.16,Green
2021-08-28,1.70000000000005,100,5.6,7.71,9.76,Green
2021-08-29,2.05000000000001,64,0.37,0.5,1.28,Yellow
2021-08-29,11.93,88,3.95,5.35,9.04,Green
2021-08-29,17.65,85,1.34,1.82,2.46,Yellow
2021-08-29,1.85000000000002,90,21.22,31.68,33.31,Green
2021-08-29,14.23,81,3.26,4.61,7.44,Green
2021-08-29,16.97,78,2.16,3.03,6.26,Yellow
2021-08-29,11.29,91,2.37,3.32,5.79,Green
2021-08-29,4.73000000000002,78,7.7,10.68,12.08,Yellow
2021-08-30,8.67000000000002,93,0.86,1.12,1.8,Yellow
2021-08-30,13.45,91,1.94,2.95,5.22,Green
2021-08-30,16.46,92,2.16,2.91,3.39,Yellow
2021-08-30,6.42000000000002,96,2.02,2.75,3.22,Green
2021-08-30,19.91,75,3.65,5.26,7.91,Green
2021-08-30,12.61,89,3.6,5.02,11.76,Green
2021-08-30,8.64000000000004,89,2.82,4.15,7.33,Yellow
2021-08-31,6.84000000000003,81,0.35,0.5,1.22,Yellow
2021-08-31,15.75,86,1.92,2.65,4.01,Green
2021-08-31,15.8200000000001,83,2.44,3.56,5.36,Green
2021-08-31,19.79,74,1.18,1.58,2.61,Green
2021-08-31,21.65,71,2.04,2.76,3.76,Green
2021-08-31,7.68000000000001,95,5.97,8.04,8.58,Yellow
2021-09-01,2.24000000000001,84,0.65,0.94,3.18,Yellow
2021-09-01,16.0700000000001,84,0.62,0.89,1.89,Green
2021-09-01,10.33,85,1.11,1.65,2.77,Green
2021-09-01,14.26,94,3.5,4.83,7.25,Green
2021-09-01,7.45000000000005,96,15.83,21.41,21.6,Yellow
2021-09-02,1.96000000000004,100,0.82,1.16,1.35,Yellow
2021-09-02,16.75,95,1.19,1.59,2.74,Green
2021-09-02,11.02,96,1.52,2.0,2.26,Green
2021-09-02,17.94,83,1.15,1.65,2.07,Green
2021-09-02,16.97,87,2.76,4.06,5.74,Green
2021-09-02,7.40000000000003,94,17.38,22.14,23.34,Yellow
2021-09-03,4.56,80,1.29,1.72,1.88,Yellow
2021-09-03,15.17,85,1.56,2.24,2.75,Green
2021-09-03,8.64000000000004,81,1.26,1.72,2.86,Yellow
2021-09-03,19.22,79,7.08,9.81,11.03,Green
2021-09-03,14.1,64,0.47,0.68,1.04,Green
2021-09-03,9.77000000000004,87,2.28,3.12,6.66,Green
2021-09-03,5.85000000000002,94,5.49,7.73,8.1,Yellow
2021-09-04,5.67000000000002,80,0.36,0.5,1.21,Yellow
2021-09-04,9.83000000000004,92,0.36,0.5,0.54,Green
2021-09-04,13.69,64,0.73,1.04,1.55,Green
2021-09-04,13.71,64,0.49,0.66,0.95,Green
2021-09-04,3.98000000000002,91,7.33,10.09,10.83,Yellow
2021-09-05,1.56,88,2.08,2.96,4.76,Yellow
2021-09-05,9.73000000000002,90,0.99,1.34,1.69,Green
2021-09-05,3.66000000000003,76,2.9,3.98,5.01,Green
2021-09-06,0.840000000000032,93,1.76,2.39,3.74,Yellow
2021-09-06,8.32000000000005,87,0.4,0.54,0.77,Green
2021-09-06,11.03,92,1.75,2.51,2.74,Green
2021-09-06,8.5,77,0.97,1.32,2.19,Green
2021-09-07,6.35000000000002,75,0.38,0.52,1.22,Yellow
2021-09-07,13.18,90,0.44,0.64,0.69,Green
2021-09-07,3.03000000000003,76,12.13,15.81,16.89,Yellow
2021-09-08,4.78000000000003,86,0.51,0.68,0.99,Red
2021-09-08,11.19,90,1.61,2.1,2.28,Green
2021-09-08,8.03000000000003,82,1.18,1.62,3.42,Green
2021-09-08,14.51,71,1.24,1.56,2.19,Green
2021-09-08,8.27000000000004,90,5.71,7.96,9.8,Yellow
2021-09-09,5.42000000000002,83,0.35,0.5,1.29,Yellow
2021-09-09,9.35000000000002,89,0.77,1.08,1.36,Yellow
2021-09-09,12.65,76,0.42,0.58,0.68,Green
2021-09-09,11.61,77,0.44,0.6,0.8,Green
2021-09-09,10.02,80,4.0,5.49,6.84,Yellow
2021-09-10,0.57000000000005,86,3.2,4.51,5.47,Red
2021-09-10,8.18000000000001,90,0.35,0.5,1.06,Green
2021-09-10,12.31,79,6.05,8.36,10.2,Yellow
2021-09-10,11.88,80,0.69,0.92,1.16,Green
2021-09-10,11.58,78,0.76,1.05,2.02,Green
2021-09-10,11.85,84,1.16,1.54,1.91,Green
2021-09-10,9.10000000000002,85,3.98,5.39,6.25,Green
2021-09-11,11.01,93,2.0,2.82,3.49,Yellow
2021-09-11,8.64000000000004,93,0.56,0.8,1.14,Green
2021-09-12,11.27,81,3.27,4.84,7.43,Yellow
2021-09-12,9.39000000000004,93,0.86,1.11,1.2,Green
2021-09-12,14.0,97,5.52,7.31,9.44,Yellow
2021-09-12,16.03,87,6.01,8.35,10.75,Green
2021-09-12,11.54,89,3.78,5.08,6.89,Green
2021-09-12,8.20000000000005,94,2.04,2.81,3.8,Yellow
2021-09-13,9.94,95,1.89,2.59,3.86,Red
2021-09-13,10.55,81,0.45,0.62,1.69,Green
2021-09-13,2.05000000000001,97,3.77,5.34,6.81,Green
2021-09-14,8.22000000000003,81,0.86,1.18,2.24,Red
2021-09-14,14.23,95,0.46,0.68,0.96,Green
2021-09-14,15.9,72,2.59,3.67,4.91,Green
2021-09-14,14.92,87,9.21,12.69,13.31,Green
2021-09-14,13.26,91,6.3,8.58,9.39,Green
2021-09-15,5.40000000000003,93,4.34,6.03,7.14,Red
2021-09-15,12.45,91,3.14,4.2,7.32,Green
2021-09-15,8.5,91,2.06,2.85,5.97,Yellow
2021-09-15,9.39000000000004,95,11.76,16.2,17.25,Green
2021-09-16,1.05000000000001,90,10.82,15.17,16.99,Red
2021-09-16,12.18,95,2.31,2.95,3.75,Green
2021-09-16,0.920000000000016,93,2.76,3.67,4.54,Yellow
2021-09-17,6.47000000000003,89,1.18,1.74,2.61,Red
2021-09-17,12.43,91,2.03,2.7,4.26,Green
2021-09-17,12.4,78,2.27,3.19,5.09,Green
2021-09-17,2.46000000000004,94,5.47,7.93,10.88,Yellow
2021-09-18,3.22000000000003,91,3.42,4.83,5.57,Yellow
2021-09-18,8.06,95,0.81,1.2,4.26,Green
2021-09-18,12.37,88,4.58,5.86,7.85,Yellow
2021-09-18,12.5700000000001,86,3.48,4.86,5.94,Yellow
2021-09-18,6.76000000000005,71,15.02,20.74,22.52,Yellow
2021-09-19,5.41000000000003,71,1.02,1.44,7.38,Yellow
2021-09-19,11.21,89,0.73,1.04,2.4,Green
2021-09-19,10.92,74,1.49,2.16,2.93,Green
2021-09-19,3.13,70,9.28,13.28,15.09,Yellow
2021-09-20,2.83000000000004,58,0.49,0.71,2.99,Red
2021-09-20,11.41,97,1.71,2.25,3.05,Green
2021-09-20,12.75,74,0.69,0.97,1.47,Green
2021-09-20,10.13,89,1.87,2.6,3.23,Green
2021-09-20,2.86000000000001,66,18.99,25.12,26.71,Green
2021-09-21,-0.849999999999966,76,17.95,25.1,27.17,Yellow
2021-09-21,10.81,92,1.24,1.77,3.39,Yellow
2021-09-21,11.59,91,5.83,7.54,8.55,Yellow
2021-09-21,12.76,79,3.83,5.24,6.48,Green
2021-09-21,5.48000000000002,93,2.22,3.31,7.17,Green
2021-09-22,3.69,100,20.29,27.72,29.86,Red
2021-09-22,7.60000000000002,89,2.6,3.54,4.22,Green
2021-09-22,15.38,96,1.14,1.6,2.17,Yellow
2021-09-22,11.76,76,1.26,1.69,3.09,Green
2021-09-22,12.11,92,7.7,10.95,12.33,Yellow
2021-09-22,9.78000000000003,94,12.53,17.1,18.27,Green
2021-09-22,3.95000000000005,93,17.24,25.56,27.77,Green
2021-09-23,7.01000000000005,100,2.42,3.12,5.44,Yellow
2021-09-23,6.74000000000001,93,2.19,2.95,3.99,Green
2021-09-23,16.0700000000001,95,1.63,2.17,2.27,Green
2021-09-23,0.78000000000003,93,22.93,32.61,35.79,Green
2021-09-24,3.85000000000002,100,0.46,0.63,2.54,Yellow
2021-09-24,11.39,93,3.58,5.17,5.61,Green
2021-09-24,9.48000000000002,87,3.39,4.59,5.53,Red
2021-09-24,12.36,77,5.81,8.39,10.23,Green
2021-09-24,5.39000000000004,65,26.0,35.55,38.66,Yellow
2021-09-25,2.61000000000001,87,0.6,0.82,1.32,Yellow
2021-09-25,10.61,93,12.81,17.84,18.98,Green
2021-09-25,5.74000000000001,86,1.31,1.72,2.57,Green
2021-09-26,4.91000000000003,96,6.09,8.49,9.37,Yellow
2021-09-26,15.39,97,0.31,0.5,0.58,Green
2021-09-26,8.63,90,2.73,3.95,4.92,Green
2021-09-26,16.52,71,1.44,1.93,2.76,Green
2021-09-26,7.01000000000005,97,13.64,17.79,19.3,Yellow
2021-09-27,7.70000000000005,97,4.01,6.05,7.18,Yellow
2021-09-27,12.09,93,1.78,2.58,4.27,Green
2021-09-27,10.69,75,0.82,1.11,2.62,Green
2021-09-27,10.65,82,1.02,1.45,2.88,Yellow
2021-09-27,7.52000000000004,95,5.79,8.07,9.55,Yellow
2021-09-28,6.29000000000002,100,5.19,7.22,7.75,Red
2021-09-28,5.69,80,0.36,0.5,0.86,Green
2021-09-28,11.2,95,1.77,2.36,2.86,Yellow
2021-09-28,5.17000000000002,82,0.56,0.74,1.48,Green
2021-09-28,11.6,81,3.09,4.26,6.53,Green
2021-09-29,13.5700000000001,93,1.74,2.41,2.91,Yellow
2021-09-29,9.13,82,0.72,1.05,2.38,Green
2021-09-29,8.86000000000001,88,1.3,1.95,2.54,Yellow
2021-09-29,7.90000000000003,89,1.4,1.95,2.65,Yellow
2021-09-29,11.06,78,1.15,1.58,3.39,Green
2021-09-30,13.0,100,1.61,2.03,3.86,Yellow
2021-09-30,8.18000000000001,88,0.85,1.11,2.27,Green
2021-09-30,13.93,85,1.32,1.93,3.79,Yellow
2021-09-30,8.28000000000003,93,2.0,2.93,4.05,Green
2021-10-01,12.38,87,4.79,6.7,12.26,Yellow
2021-10-01,10.2,82,0.98,1.44,1.77,Green
2021-10-02,11.22,86,2.11,2.89,3.19,Yellow
2021-10-02,13.0,86,3.29,4.99,6.67,Green
2021-10-02,9.70000000000005,80,1.32,1.8,2.14,Green
2021-10-02,14.31,82,1.68,2.39,3.78,Green
2021-10-02,1.62,91,10.68,15.19,16.27,Yellow
2021-10-03,8.33000000000004,80,0.97,1.35,2.1,Red
2021-10-03,9.56,89,0.61,0.84,1.18,Green
2021-10-03,8.45000000000005,90,0.63,0.89,1.75,Yellow
2021-10-03,13.34,87,2.52,3.6,3.97,Green
2021-10-04,5.17000000000002,96,0.34,0.5,0.88,Red
2021-10-04,15.2,85,1.02,1.33,2.14,Green
2021-10-04,7.02000000000004,92,1.07,1.44,2.13,Yellow
2021-10-04,11.23,88,0.96,1.33,1.52,Yellow
2021-10-04,5.91000000000003,90,2.56,3.3,3.55,Yellow
2021-10-05,2.22000000000003,86,0.54,0.71,2.09,Yellow
2021-10-05,13.45,87,0.97,1.44,2.17,Green
2021-10-05,8.88,87,0.46,0.6,1.16,Yellow
2021-10-05,14.59,80,1.9,2.45,3.71,Green
2021-10-05,10.26,88,2.13,3.15,4.02,Yellow
2021-10-06,-2.01999999999998,80,6.72,9.05,10.58,Red
2021-10-06,12.24,94,1.49,1.97,2.44,Green
2021-10-06,4.45000000000005,94,1.96,2.71,4.19,Red
2021-10-06,8.62,92,1.27,1.85,3.11,Green
2021-10-06,10.33,86,1.22,1.87,3.19,Green
2021-10-07,2.79000000000002,80,0.61,0.82,2.09,Yellow
2021-10-07,8.05000000000001,92,0.37,0.51,0.58,Green
2021-10-07,13.23,66,0.49,0.7,1.03,Green
2021-10-07,7.30000000000001,87,0.53,0.72,0.78,Yellow
2021-10-08,5.73000000000002,100,0.96,1.38,1.56,Red
2021-10-08,6.54000000000002,85,0.85,1.11,1.59,Yellow
2021-10-08,11.81,89,0.72,1.05,1.13,Green
2021-10-08,9.07000000000005,81,1.57,2.21,2.62,Yellow
2021-10-08,3.48000000000002,82,2.48,3.52,4.48,Yellow
2021-10-09,2.51000000000005,86,0.4,0.53,1.02,Yellow
2021-10-09,8.15000000000003,86,0.35,0.5,0.84,Green
2021-10-09,1.86000000000001,90,2.57,3.79,4.67,Yellow
2021-10-09,8.57000000000005,93,0.59,0.78,1.11,Green
2021-10-09,0.970000000000027,89,1.22,1.77,2.25,Yellow
2021-10-10,3.0,93,4.35,6.41,8.64,Yellow
2021-10-10,3.36000000000001,95,0.51,0.7,1.23,Green
2021-10-10,7.70000000000005,91,1.63,2.44,3.73,Yellow
2021-10-10,9.5,82,2.62,3.93,5.06,Green
2021-10-10,9.27000000000004,91,1.9,2.64,6.28,Green
2021-10-10,2.55000000000001,93,6.12,8.26,9.33,Yellow
2021-10-11,7.79000000000002,100,10.56,14.31,16.59,Yellow
2021-10-11,6.43000000000001,92,3.27,4.51,4.91,Green
2021-10-11,11.34,92,1.54,2.14,2.97,Green
2021-10-11,5.39000000000004,86,2.65,3.58,4.61,Green
2021-10-11,6.82000000000005,76,7.41,10.19,10.97,Green
2021-10-12,0.770000000000039,85,9.85,12.54,18.71,Red
2021-10-12,5.24000000000001,83,0.35,0.5,0.89,Green
2021-10-12,5.13,89,1.89,2.59,7.81,Green
2021-10-12,6.48000000000002,87,0.72,0.94,1.61,Green
2021-10-12,10.54,80,6.64,9.44,9.86,Green
2021-10-13,1.46000000000004,86,9.55,13.84,16.94,Yellow
2021-10-13,6.43000000000001,96,0.48,0.66,1.34,Green
2021-10-13,11.44,97,2.54,3.53,7.87,Yellow
2021-10-13,10.48,94,7.67,11.25,12.62,Green
2021-10-14,0.660000000000025,85,10.03,14.27,17.13,Red
2021-10-14,10.3,81,0.35,0.5,1.27,Green
2021-10-14,11.77,89,1.26,1.91,2.97,Yellow
2021-10-14,13.08,86,1.65,2.15,3.68,Green
2021-10-14,7.40000000000003,93,15.1,20.23,26.43,Green
2021-10-15,3.86000000000001,95,11.89,16.45,17.88,Yellow
2021-10-15,10.24,76,1.06,1.46,7.57,Green
2021-10-15,11.51,89,2.09,3.27,4.24,Green
2021-10-15,14.04,80,2.37,3.29,5.31,Green
2021-10-15,6.54000000000002,91,11.49,15.54,17.45,Yellow
2021-10-16,4.29000000000002,93,7.15,10.14,11.74,Red
2021-10-16,8.32000000000005,91,1.39,1.88,7.28,Green
2021-10-16,9.65000000000003,92,2.34,3.26,4.42,Yellow
2021-10-16,6.73000000000002,93,11.03,15.38,16.36,Yellow
2021-10-17,1.82000000000005,93,2.69,4.0,6.32,Yellow
2021-10-17,10.64,86,2.08,3.05,5.29,Green
2021-10-17,12.87,87,2.36,3.14,3.87,Green
2021-10-17,11.5,97,7.3,10.13,10.78,Green
2021-10-17,6.92000000000002,97,15.95,20.57,22.0,Yellow
2021-10-18,-0.20999999999998,78,12.39,17.16,19.58,Red
2021-10-18,9.01000000000005,96,2.13,2.77,3.77,Yellow
2021-10-18,8.68000000000001,89,2.57,3.74,6.23,Yellow
2021-10-19,4.23000000000002,93,7.71,11.2,12.68,Yellow
2021-10-19,6.67000000000002,97,1.09,1.59,2.27,Green
2021-10-19,9.33000000000004,94,6.15,8.31,11.65,Green
2021-10-19,3.82000000000005,90,1.77,2.62,3.43,Green
2021-10-20,3.51000000000005,73,0.77,1.05,3.37,Yellow
2021-10-20,10.96,90,3.23,4.12,6.35,Green
2021-10-20,6.5,97,8.87,12.13,13.8,Green
2021-10-20,11.39,74,3.96,5.35,14.29,Green
2021-10-20,7.15000000000003,89,19.06,27.26,29.71,Yellow
2021-10-21,3.94,87,1.5,2.17,4.13,Yellow
2021-10-21,11.43,86,1.26,1.9,3.35,Green
2021-10-21,6.79000000000002,78,17.05,23.72,26.47,Yellow
2021-10-22,4.52000000000004,79,1.45,1.89,3.22,Yellow
2021-10-22,7.01000000000005,97,7.54,10.54,11.71,Green
2021-10-22,6.88,87,2.41,3.49,9.16,Yellow
2021-10-22,8.23000000000002,80,12.87,17.7,20.49,Yellow
2021-10-23,6.87,78,0.44,0.63,1.29,Yellow
2021-10-23,8.63,90,1.87,2.53,3.1,Green
2021-10-23,9.16000000000003,75,7.03,9.79,11.32,Green
2021-10-24,4.12,78,4.89,6.89,7.7,Red
2021-10-24,8.85000000000002,97,2.95,4.05,4.6,Yellow
2021-10-24,8.24000000000001,87,7.08,9.94,14.9,Yellow
2021-10-25,2.74000000000001,86,7.32,9.84,10.48,Yellow
2021-10-25,8.71000000000004,82,1.66,2.36,10.97,Green
2021-10-25,4.83000000000004,85,8.8,12.05,15.63,Yellow
2021-10-26,2.09000000000003,93,5.55,8.13,8.88,Red
2021-10-26,11.36,89,0.89,1.24,2.95,Yellow
2021-10-26,2.70000000000005,86,0.85,1.2,2.15,Green
2021-10-27,7.76000000000005,87,0.6,0.83,1.47,Yellow
2021-10-27,9.69,89,0.98,1.39,2.65,Green
2021-10-27,1.70000000000005,94,4.81,6.99,8.9,Green
2021-10-27,6.78000000000003,83,1.12,1.48,3.86,Green
2021-10-27,4.15000000000003,83,9.04,13.25,15.1,Yellow
2021-10-28,1.49000000000001,93,5.82,7.66,12.13,Yellow
2021-10-28,6.48000000000002,94,8.95,12.47,13.73,Yellow
2021-10-28,7.49000000000001,83,5.64,8.57,9.81,Green
2021-10-29,9.62,81,0.84,1.25,2.13,Red
2021-10-29,5.25,94,3.08,4.12,4.86,Green
2021-10-29,4.06,85,8.01,10.49,13.82,Yellow
2021-10-30,1.59000000000003,83,1.07,1.47,4.4,Yellow
2021-10-30,2.92000000000002,87,1.35,1.92,3.25,Green
2021-10-30,2.63,84,2.51,3.63,4.65,Yellow
2021-10-30,2.43000000000001,80,8.5,11.85,13.49,Yellow
2021-10-31,7.34000000000003,96,0.55,0.74,1.17,Green
2021-10-31,10.88,75,8.76,11.63,12.81,Yellow
2021-11-01,6.43000000000001,81,0.47,0.65,1.6,Green
2021-11-01,9.13,92,9.57,13.1,13.7,Yellow
2021-11-02,2.40000000000003,85,0.41,0.58,1.29,Green
2021-11-02,-2.37,98,2.74,3.89,4.25,Yellow
2021-11-02,3.24000000000001,56,0.37,0.52,0.73,Green
2021-11-02,9.91000000000003,86,7.73,10.53,11.07,Yellow
2021-11-03,6.60000000000002,88,1.28,1.72,1.92,Green
2021-11-03,4.11000000000001,93,1.87,2.69,3.21,Green
2021-11-03,3.31,72,3.56,5.02,5.84,Green
2021-11-03,10.55,92,11.01,14.94,15.41,Yellow
2021-11-04,3.03000000000003,69,0.36,0.5,0.6,Green
2021-11-04,9.93000000000001,90,0.47,0.65,0.74,Yellow
2021-11-04,10.67,84,0.93,1.37,1.88,Green
2021-11-04,6.40000000000003,87,0.92,1.26,1.84,Yellow
2021-11-05,0.110000000000014,64,0.4,0.54,0.96,Green
2021-11-05,1.13,83,0.56,0.81,1.31,Yellow
2021-11-05,8.63,75,0.47,0.67,0.94,Yellow
2021-11-05,9.63,88,2.33,3.15,4.18,Yellow
2021-11-06,3.28000000000003,75,0.66,0.9,1.29,Yellow
2021-11-06,1.10000000000002,84,2.5,3.55,4.37,Green
2021-11-06,11.5,87,1.05,1.38,1.84,Yellow
2021-11-07,9.62,89,0.92,1.32,2.07,Yellow
2021-11-07,4.10000000000002,97,15.56,22.75,24.01,Yellow
2021-11-07,5.78000000000003,90,5.08,7.4,8.05,Green
2021-11-07,10.38,89,3.53,4.86,6.89,Yellow
2021-11-08,6.70000000000005,85,0.53,0.76,1.05,Green
2021-11-08,4.30000000000001,90,0.39,0.5,0.68,Yellow
2021-11-08,6.60000000000002,70,0.56,0.73,1.45,Yellow
2021-11-08,5.92000000000002,93,1.76,2.38,4.53,Yellow
2021-11-09,1.56,74,0.37,0.5,0.67,Green
2021-11-10,6.30000000000001,92,0.63,0.86,1.16,Green
2021-11-10,1.90000000000003,92,0.94,1.3,2.06,Yellow
2021-11-10,7.30000000000001,93,0.71,0.97,1.23,Green
2021-11-10,6.78000000000003,88,0.54,0.72,0.81,Yellow
2021-11-11,4.76000000000005,76,0.48,0.67,1.33,Yellow
2021-11-11,4.82000000000005,83,0.6,0.86,1.89,Green
2021-11-11,4.34000000000003,86,0.48,0.7,1.31,Green
2021-11-11,5.86000000000001,90,2.1,2.93,5.79,Yellow
2021-11-12,3.93000000000001,88,0.36,0.5,0.6,Green
2021-11-12,4.30000000000001,88,0.52,0.71,0.94,Green
2021-11-12,7.82000000000005,70,0.38,0.5,0.6,Green
2021-11-13,3.04000000000002,90,0.38,0.5,0.64,Green
2021-11-13,6.42000000000002,97,1.11,1.55,1.92,Yellow
2021-11-13,8.14000000000004,90,2.78,3.64,8.42,Yellow
2021-11-14,3.61000000000001,86,0.78,1.11,1.64,Green
2021-11-15,5.27000000000004,89,0.37,0.5,0.7,Green
2021-11-15,5.21000000000004,91,0.4,0.51,0.67,Green
2021-11-15,5.59000000000003,83,2.0,2.69,4.23,Yellow
2021-11-15,14.05,95,6.7,9.58,11.42,Yellow
2021-11-16,11.54,94,12.8,16.54,23.11,Yellow
2021-11-17,6.31,90,0.36,0.5,0.74,Green
2021-11-17,10.08,95,3.13,4.36,10.73,Yellow
2021-11-18,4.09000000000003,70,0.36,0.5,0.9,Yellow
2021-11-18,5.60000000000002,90,0.62,0.87,1.44,Green
