timestamp,temperature,humidity,pm1_0,pm2_5,pm10,risk_label
2021-06-30 00:00:00,20.01,78,4.59,6.28,6.89,Yellow
2021-06-30 04:00:00,16.54,95,6.51,9.28,14.17,Green
2021-06-30 07:00:00,6.92,87,0.93,1.33,2.72,Green
2021-06-30 07:00:00,9.76,96,1.97,2.88,3.15,Yellow
2021-06-30 08:00:00,18.33,84,5.04,7.05,8.91,Green
2021-06-30 08:00:00,19.35,73,7.05,10.44,12.53,Green
2021-06-30 19:00:00,18.5,74,0.9,1.2,1.78,Green
2021-06-30 19:00:00,20.01,78,4.45,6.28,6.89,Yellow
2021-06-30 19:00:00,6.92,87,1.05,1.33,2.72,Green
2021-06-30 21:00:00,19.35,73,7.88,10.44,12.53,Yellow
2021-06-30 21:00:00,16.54,95,6.79,9.28,14.17,Green
2021-06-30 22:00:00,9.76,96,2.1,2.88,3.15,Yellow
2021-07-01 06:00:00,14.74,86,1.95,2.64,4.87,Green
2021-07-01 08:00:00,15.6,95,4.45,6.06,12.6,Green
2021-07-01 08:00:00,13.13,95,4.23,5.73,6.93,Yellow
2021-07-01 09:00:00,18.38,83,6.31,8.64,10.1,Green
2021-07-01 15:00:00,8.48,93,1.61,2.4,4.4,Green
2021-07-01 17:00:00,14.74,86,1.92,2.64,4.87,Green
2021-07-01 19:00:00,19.48,77,6.22,8.66,9.43,Green
2021-07-01 20:00:00,17.61,68,1.51,2.09,2.85,Green
2021-07-01 20:00:00,15.6,95,4.41,6.06,12.6,Green
2021-07-01 22:00:00,18.38,83,6.11,8.64,10.1,Yellow
2021-07-01 22:00:00,13.13,95,4.2,5.73,6.93,Yellow
2021-07-01 23:00:00,19.41,71,1.46,2.02,2.74,Yellow
2021-07-02 06:00:00,13.79,90,2.5,3.56,5.74,Green
2021-07-02 07:00:00,19.17,89,4.61,6.23,6.87,Green
2021-07-02 07:00:00,12.22,93,2.66,3.73,5.4,Yellow
2021-07-02 08:00:00,20.75,71,2.53,3.6,3.74,Green
2021-07-02 09:00:00,15.93,82,0.58,0.78,1.17,Green
2021-07-02 10:00:00,8.87,88,1.32,1.76,5.84,Green
2021-07-02 12:00:00,18.61,74,1.33,1.76,1.89,Green
2021-07-02 16:00:00,13.79,90,2.54,3.56,5.74,Green
2021-07-02 20:00:00,19.17,89,4.49,6.23,6.87,Green
2021-07-02 21:00:00,20.75,71,2.52,3.6,3.74,Green
2021-07-02 22:00:00,15.93,82,0.61,0.78,1.17,Yellow
2021-07-03 08:00:00,18.99,72,3.01,4.27,5.12,Green
2021-07-03 08:00:00,17.21,86,1.92,2.67,3.18,Green
2021-07-03 09:00:00,20.34,49,0.36,0.5,0.67,Yellow
2021-07-03 09:00:00,12.42,84,4.56,6.37,11.7,Yellow
2021-07-03 10:00:00,24.16,56,3.06,4.24,5.16,Green
2021-07-03 17:00:00,18.99,72,3.0,4.27,5.12,Green
2021-07-03 22:00:00,20.34,49,0.36,0.5,0.67,Green
2021-07-03 22:00:00,12.42,84,4.59,6.37,11.7,Yellow
2021-07-04 06:00:00,14.39,97,3.42,4.59,7.24,Green
2021-07-04 06:00:00,18.96,78,2.89,3.86,4.25,Green
2021-07-04 09:00:00,14.43,89,1.97,2.79,3.22,Green
2021-07-04 10:00:00,14.14,71,2.33,3.3,4.5,Red
2021-07-04 10:00:00,10.6,90,1.68,2.35,3.17,Yellow
2021-07-04 18:00:00,14.39,97,3.35,4.59,7.24,Green
2021-07-04 18:00:00,18.96,78,2.72,3.86,4.25,Green
2021-07-04 21:00:00,14.14,71,2.48,3.3,4.5,Yellow
2021-07-04 22:00:00,14.43,89,1.94,2.79,3.22,Yellow
2021-07-04 22:00:00,10.6,90,1.76,2.35,3.17,Yellow
2021-07-05 07:00:00,12.93,83,0.82,1.12,1.26,Red
2021-07-05 09:00:00,9.44,82,2.58,3.28,5.58,Yellow
2021-07-05 10:00:00,16.7,81,0.92,1.23,1.66,Green
2021-07-05 15:00:00,12.93,83,0.75,1.12,1.26,Yellow
2021-07-05 16:00:00,13.37,89,1.01,1.44,2.14,Green
2021-07-05 16:00:00,13.9,88,3.19,4.36,15.31,Green
2021-07-05 19:00:00,15.12,71,1.42,1.96,2.56,Green
2021-07-05 22:00:00,16.7,81,0.85,1.23,1.66,Green
2021-07-05 22:00:00,9.44,82,2.31,3.28,5.58,Yellow
2021-07-06 06:00:00,7.05,95,1.62,2.38,5.78,Green
2021-07-06 07:00:00,10.08,88,0.71,0.97,2.94,Red
2021-07-06 07:00:00,14.09,77,0.99,1.33,1.86,Green
2021-07-06 09:00:00,17.4,65,1.02,1.44,2.41,Green
2021-07-06 12:00:00,2.71,89,0.73,1.0,3.17,Green
2021-07-06 17:00:00,17.4,65,1.02,1.44,2.41,Green
2021-07-06 19:00:00,10.08,88,0.69,0.97,2.94,Red
2021-07-06 19:00:00,14.09,77,0.97,1.33,1.86,Green
2021-07-06 22:00:00,18.49,65,2.14,2.97,3.45,Yellow
2021-07-06 22:00:00,7.05,95,1.71,2.38,5.78,Yellow
2021-07-07 06:00:00,1.8,86,0.67,0.84,1.8,Yellow
2021-07-07 07:00:00,11.78,93,3.58,5.11,7.11,Red
2021-07-07 07:00:00,14.7,86,2.27,3.19,4.79,Green
2021-07-07 08:00:00,12.91,96,2.84,3.81,4.04,Green
2021-07-07 10:00:00,18.24,66,1.39,1.97,3.35,Green
2021-07-07 12:00:00,2.02,93,5.13,7.05,8.91,Green
2021-07-07 16:00:00,12.91,96,2.82,3.81,4.04,Green
2021-07-07 17:00:00,14.89,87,1.77,2.3,7.78,Green
2021-07-07 21:00:00,11.78,93,3.77,5.11,7.11,Red
2021-07-07 21:00:00,14.39,63,1.37,2.02,2.3,Yellow
2021-07-07 22:00:00,18.24,66,1.45,1.97,3.35,Green
2021-07-07 22:00:00,1.8,86,0.58,0.84,1.8,Yellow
2021-07-07 23:00:00,13.25,89,1.9,2.52,3.81,Green
2021-07-08 06:00:00,13.42,94,0.83,1.2,1.58,Green
2021-07-08 06:00:00,-2.74,93,6.03,7.84,8.77,Yellow
2021-07-08 07:00:00,14.8,95,9.17,12.21,13.27,Red
2021-07-08 08:00:00,15.43,87,8.23,11.28,12.13,Yellow
2021-07-08 13:00:00,4.84,97,12.83,17.12,17.79,Yellow
2021-07-08 16:00:00,14.8,95,9.13,12.21,13.27,Red
2021-07-08 17:00:00,13.42,94,0.84,1.2,1.58,Green
2021-07-08 20:00:00,18.15,65,0.58,0.8,0.91,Green
2021-07-08 21:00:00,18.02,57,1.13,1.54,2.92,Green
2021-07-08 21:00:00,12.21,81,0.5,0.74,1.02,Yellow
2021-07-08 22:00:00,15.43,87,8.47,11.28,12.13,Yellow
2021-07-08 22:00:00,-2.74,93,6.04,7.84,8.77,Yellow
2021-07-09 06:00:00,9.45,100,19.52,28.09,30.7,Yellow
2021-07-09 06:00:00,11.89,92,0.86,1.16,1.77,Green
2021-07-09 06:00:00,3.79,90,0.6,0.85,1.6,Yellow
2021-07-09 07:00:00,14.76,44,3.15,4.46,5.38,Green
2021-07-09 09:00:00,19.04,73,12.54,17.79,19.05,Green
2021-07-09 09:00:00,17.71,66,2.47,3.49,6.11,Green
2021-07-09 15:00:00,9.45,100,19.96,28.09,30.7,Yellow
2021-07-09 18:00:00,11.89,92,0.86,1.16,1.77,Green
2021-07-09 22:00:00,19.04,73,12.66,17.79,19.05,Green
2021-07-09 22:00:00,17.71,66,2.59,3.49,6.11,Green
2021-07-10 05:00:00,11.47,97,1.27,1.76,2.61,Green
2021-07-10 06:00:00,10.7,93,17.19,23.55,24.92,Red
2021-07-10 07:00:00,14.33,84,2.89,3.82,7.11,Green
2021-07-10 08:00:00,7.13,88,0.4,0.52,0.72,Yellow
2021-07-10 08:00:00,8.38,96,2.33,3.16,3.63,Yellow
2021-07-10 16:00:00,11.47,97,1.27,1.76,2.61,Green
2021-07-10 21:00:00,10.7,93,17.65,23.55,24.92,Yellow
2021-07-10 21:00:00,14.33,84,2.65,3.82,7.11,Green
2021-07-10 21:00:00,21.1,58,1.12,1.77,3.21,Green
2021-07-10 22:00:00,19.01,65,4.19,6.07,6.55,Green
2021-07-10 22:00:00,10.49,83,2.21,2.94,4.47,Yellow
2021-07-10 23:00:00,8.38,96,2.43,3.16,3.63,Yellow
2021-07-11 05:00:00,8.89,97,0.99,1.31,2.4,Green
2021-07-11 06:00:00,12.48,78,8.87,12.42,13.62,Green
2021-07-11 07:00:00,8.84,80,1.42,2.01,6.37,Yellow
2021-07-11 07:00:00,15.45,96,2.37,3.36,3.73,Green
2021-07-11 08:00:00,2.73,92,0.6,0.85,1.31,Yellow
2021-07-11 14:00:00,3.69,81,0.7,0.93,1.1,Green
2021-07-11 15:00:00,8.84,80,1.44,2.01,6.37,Yellow
2021-07-11 16:00:00,17.44,83,3.21,4.19,4.56,Green
2021-07-11 16:00:00,8.89,97,0.92,1.31,2.4,Green
2021-07-11 19:00:00,12.48,78,8.78,12.42,13.62,Green
2021-07-11 21:00:00,13.58,68,1.09,1.37,1.55,Yellow
2021-07-11 22:00:00,15.45,96,2.46,3.36,3.73,Yellow
2021-07-11 22:00:00,2.73,92,0.61,0.85,1.31,Yellow
2021-07-12 06:00:00,10.25,93,1.22,1.78,4.25,Red
2021-07-12 06:00:00,11.27,91,2.45,3.33,4.5,Green
2021-07-12 06:00:00,4.63,94,4.12,5.86,6.61,Yellow
2021-07-12 07:00:00,16.01,80,13.4,17.55,18.85,Green
2021-07-12 15:00:00,0.4,69,0.33,0.5,1.04,Green
2021-07-12 17:00:00,11.27,91,2.38,3.33,4.5,Green
2021-07-12 19:00:00,16.01,80,12.74,17.55,18.85,Green
2021-07-12 21:00:00,13.54,72,3.38,4.44,4.87,Yellow
2021-07-12 22:00:00,10.25,93,1.22,1.78,4.25,Red
2021-07-12 22:00:00,14.47,87,2.43,3.27,7.81,Green
2021-07-12 22:00:00,12.9,78,1.0,1.33,3.66,Green
2021-07-13 06:00:00,12.97,87,3.17,4.45,4.89,Green
2021-07-13 06:00:00,8.88,97,3.22,4.67,6.69,Green
2021-07-13 07:00:00,6.64,93,1.67,2.24,4.73,Red
2021-07-13 11:00:00,16.21,79,3.67,4.87,6.32,Green
2021-07-13 18:00:00,6.64,93,1.7,2.24,4.73,Yellow
2021-07-13 18:00:00,16.36,61,2.28,3.03,3.14,Green
2021-07-13 21:00:00,15.94,78,3.6,4.88,5.1,Yellow
2021-07-13 22:00:00,15.54,80,2.17,3.13,3.82,Yellow
2021-07-13 22:00:00,8.88,97,3.27,4.67,6.69,Yellow
2021-07-14 04:00:00,13.24,92,1.48,2.21,3.6,Green
2021-07-14 06:00:00,11.48,87,6.81,9.49,10.76,Red
2021-07-14 06:00:00,17.51,74,1.22,1.81,2.28,Green
2021-07-14 06:00:00,2.54,98,7.95,11.64,16.4,Green
2021-07-14 07:00:00,14.23,97,1.07,1.42,1.54,Green
2021-07-14 09:00:00,18.78,79,1.16,1.56,1.75,Yellow
2021-07-14 09:00:00,18.13,80,1.15,1.58,1.77,Yellow
2021-07-14 14:00:00,8.61,90,0.84,1.23,2.11,Green
2021-07-14 15:00:00,11.48,87,7.12,9.49,10.76,Yellow
2021-07-14 18:00:00,17.51,74,1.32,1.81,2.28,Green
2021-07-14 20:00:00,14.23,97,1.06,1.42,1.54,Green
2021-07-14 22:00:00,18.78,79,1.19,1.56,1.75,Green
2021-07-14 22:00:00,13.24,92,1.57,2.21,3.6,Green
2021-07-14 22:00:00,11.4,90,1.88,2.65,4.01,Green
2021-07-14 22:00:00,2.54,98,8.39,11.64,16.4,Green
2021-07-15 06:00:00,1.8,75,9.35,13.42,16.13,Green
2021-07-15 07:00:00,9.79,68,1.45,1.99,5.41,Yellow
2021-07-15 09:00:00,18.3,78,1.71,2.34,5.15,Yellow
2021-07-15 09:00:00,14.74,91,2.41,3.51,3.86,Green
2021-07-15 16:00:00,13.1,89,0.6,0.8,0.89,Green
2021-07-15 19:00:00,16.44,78,1.2,1.61,1.91,Yellow
2021-07-15 20:00:00,9.79,68,1.39,1.99,5.41,Yellow
2021-07-16 06:00:00,6.09,71,0.94,1.28,3.78,Red
2021-07-16 06:00:00,0.12,93,27.2,37.42,38.6,Yellow
2021-07-16 09:00:00,14.86,95,1.21,1.6,1.73,Green
2021-07-16 10:00:00,19.01,83,3.78,5.24,7.05,Green
2021-07-16 14:00:00,19.05,70,0.88,1.22,1.7,Green
2021-07-16 15:00:00,6.09,71,0.98,1.28,3.78,Red
2021-07-16 17:00:00,14.86,95,1.15,1.6,1.73,Green
2021-07-16 22:00:00,0.12,93,25.2,37.42,38.6,Yellow
2021-07-17 06:00:00,11.26,93,13.23,18.4,20.01,Red
2021-07-17 06:00:00,14.15,80,2.65,3.52,3.72,Green
2021-07-17 07:00:00,15.7,83,3.39,4.97,6.54,Green
2021-07-17 08:00:00,1.96,94,29.57,40.51,42.34,Yellow
2021-07-17 09:00:00,15.29,81,0.8,1.08,1.76,Green
2021-07-17 09:00:00,17.6,93,3.65,4.7,6.71,Yellow
2021-07-17 12:00:00,11.05,93,1.09,1.56,1.93,Green
2021-07-17 17:00:00,15.29,81,0.77,1.08,1.76,Green
2021-07-17 19:00:00,11.26,93,14.11,18.4,20.01,Red
2021-07-17 22:00:00,17.6,93,3.27,4.7,6.71,Green
2021-07-17 22:00:00,14.15,80,2.48,3.52,3.72,Green
2021-07-17 22:00:00,15.7,83,3.75,4.97,6.54,Green
2021-07-18 06:00:00,10.01,93,12.32,19.2,20.77,Red
2021-07-18 06:00:00,14.4,94,2.09,2.86,3.49,Green
2021-07-18 07:00:00,5.54,94,2.12,2.85,3.43,Yellow
2021-07-18 09:00:00,18.37,84,2.85,4.04,6.03,Green
2021-07-18 10:00:00,18.84,79,3.74,5.48,9.35,Green
2021-07-18 14:00:00,10.01,93,14.3,19.2,20.77,Red
2021-07-18 14:00:00,7.14,96,2.34,3.24,3.88,Green
2021-07-18 18:00:00,14.4,94,2.05,2.86,3.49,Green
2021-07-18 19:00:00,18.77,81,2.26,2.96,3.99,Green
2021-07-18 21:00:00,13.76,91,1.05,1.63,2.12,Green
2021-07-18 22:00:00,18.84,79,3.65,5.48,9.35,Green
2021-07-18 22:00:00,5.54,94,1.88,2.85,3.43,Yellow
2021-07-19 05:00:00,15.65,100,1.69,2.34,3.32,Red
2021-07-19 06:00:00,12.98,93,1.94,2.68,3.96,Green
2021-07-19 06:00:00,1.14,93,1.64,2.24,4.1,Yellow
2021-07-19 08:00:00,18.57,88,3.12,4.59,6.31,Yellow
2021-07-19 08:00:00,15.05,84,2.78,3.8,8.81,Green
2021-07-19 15:00:00,5.27,86,0.37,0.5,0.67,Green
2021-07-19 17:00:00,12.98,93,1.98,2.68,3.96,Green
2021-07-19 20:00:00,17.14,71,3.88,4.92,6.84,Green
2021-07-19 22:00:00,16.06,90,4.96,6.48,10.32,Yellow
2021-07-20 01:00:00,17.37,86,3.79,5.11,6.58,Yellow
2021-07-20 05:00:00,15.33,90,2.13,2.99,3.17,Yellow
2021-07-20 06:00:00,-1.4,93,16.45,21.74,24.58,Yellow
2021-07-20 07:00:00,12.4,89,1.71,2.46,5.42,Green
2021-07-20 07:00:00,17.14,82,4.53,6.12,15.7,Green
2021-07-20 08:00:00,16.51,75,2.53,3.57,5.52,Green
2021-07-20 15:00:00,32.88,31,8.67,12.06,15.45,Green
2021-07-20 17:00:00,12.4,89,1.93,2.46,5.42,Green
2021-07-20 21:00:00,16.51,75,2.52,3.57,5.52,Green
2021-07-20 22:00:00,15.33,90,2.16,2.99,3.17,Yellow
2021-07-20 22:00:00,17.14,82,4.4,6.12,15.7,Yellow
2021-07-20 22:00:00,21.53,67,1.71,2.38,3.19,Green
2021-07-20 22:00:00,-1.4,93,14.86,21.74,24.58,Yellow
2021-07-21 05:00:00,18.16,80,4.57,6.23,9.81,Green
2021-07-21 06:00:00,8.26,87,0.53,0.81,1.58,Red
2021-07-21 07:00:00,15.46,79,1.96,2.84,5.63,Green
2021-07-21 10:00:00,16.64,73,1.38,1.9,3.97,Yellow
2021-07-21 16:00:00,15.46,79,1.94,2.84,5.63,Green
2021-07-21 19:00:00,18.5,77,3.26,4.27,6.33,Green
2021-07-21 22:00:00,16.64,73,1.3,1.9,3.97,Yellow
2021-07-21 22:00:00,18.16,80,4.5,6.23,9.81,Green
2021-07-22 06:00:00,1.17,92,1.69,2.19,3.54,Green
2021-07-22 07:00:00,8.48,83,1.22,1.71,2.28,Red
2021-07-22 09:00:00,16.68,74,1.49,1.98,4.83,Green
2021-07-22 15:00:00,6.29,78,0.35,0.5,1.49,Green
2021-07-22 16:00:00,8.48,83,1.25,1.71,2.28,Red
2021-07-22 17:00:00,16.68,74,1.47,1.98,4.83,Green
2021-07-22 18:00:00,22.84,60,1.23,1.6,1.97,Green
2021-07-22 22:00:00,15.75,89,2.17,2.73,4.94,Yellow
2021-07-22 22:00:00,1.17,92,1.6,2.19,3.54,Yellow
2021-07-23 05:00:00,-1.97,70,9.83,14.06,15.03,Green
2021-07-23 07:00:00,8.0,91,1.86,2.43,3.47,Yellow
2021-07-23 08:00:00,16.36,82,2.72,3.68,5.88,Green
2021-07-23 09:00:00,18.0,87,2.15,2.97,3.53,Yellow
2021-07-23 10:00:00,18.59,84,2.2,2.97,3.53,Green
2021-07-23 10:00:00,14.0,95,1.19,1.75,1.95,Green
2021-07-23 17:00:00,8.0,91,1.71,2.43,3.47,Red
2021-07-23 17:00:00,16.36,82,2.72,3.68,5.88,Green
2021-07-23 18:00:00,18.86,73,1.89,2.69,4.13,Green
2021-07-23 22:00:00,18.0,87,2.15,2.97,3.53,Yellow
2021-07-24 07:00:00,13.32,83,1.84,2.55,5.07,Green
2021-07-24 07:00:00,3.87,81,5.98,8.33,10.82,Yellow
2021-07-24 08:00:00,10.18,83,0.91,1.31,2.2,Red
2021-07-24 09:00:00,17.19,87,1.98,2.67,3.76,Yellow
2021-07-24 10:00:00,16.23,71,1.81,2.56,3.14,Green
2021-07-24 17:00:00,13.32,83,1.77,2.55,5.07,Green
2021-07-24 22:00:00,17.19,87,1.96,2.67,3.76,Yellow
2021-07-24 22:00:00,16.23,71,1.82,2.56,3.14,Green
2021-07-24 22:00:00,3.87,81,6.14,8.33,10.82,Yellow
2021-07-25 06:00:00,13.0,94,1.31,1.82,2.53,Green
2021-07-25 06:00:00,13.53,79,1.39,2.05,3.11,Green
2021-07-25 07:00:00,9.99,93,4.0,5.67,10.12,Yellow
2021-07-25 07:00:00,4.39,84,9.47,13.11,14.21,Yellow
2021-07-25 08:00:00,18.07,90,2.67,3.67,5.76,Green
2021-07-25 18:00:00,13.0,94,1.27,1.82,2.53,Green
2021-07-25 21:00:00,9.99,93,4.24,5.67,10.12,Red
2021-07-25 22:00:00,17.7,77,1.99,2.65,3.49,Green
2021-07-25 22:00:00,4.39,84,9.65,13.11,14.21,Yellow
2021-07-26 06:00:00,8.18,93,3.31,4.54,6.57,Red
2021-07-26 06:00:00,15.85,85,1.91,2.76,4.14,Green
2021-07-26 06:00:00,4.71,82,4.45,6.43,7.24,Yellow
2021-07-26 07:00:00,13.03,92,1.69,2.26,4.11,Green
2021-07-26 11:00:00,18.21,83,1.54,2.21,2.38,Yellow
2021-07-26 14:00:00,11.79,94,3.66,5.05,6.74,Green
2021-07-26 17:00:00,13.03,92,1.62,2.26,4.11,Green
2021-07-26 18:00:00,15.85,85,1.9,2.76,4.14,Green
2021-07-26 20:00:00,8.18,93,3.2,4.54,6.57,Yellow
2021-07-26 22:00:00,18.21,83,1.62,2.21,2.38,Green
2021-07-26 22:00:00,4.71,82,4.66,6.43,7.24,Green
2021-07-27 06:00:00,14.17,87,1.35,1.84,4.35,Red
2021-07-27 06:00:00,2.47,89,21.66,31.97,33.62,Green
2021-07-27 08:00:00,14.35,90,1.28,1.84,2.54,Green
2021-07-27 09:00:00,16.92,89,1.93,2.48,3.05,Green
2021-07-27 17:00:00,14.35,90,1.31,1.84,2.54,Green
2021-07-27 17:00:00,20.89,71,1.0,1.43,1.71,Green
2021-07-27 17:00:00,21.8,62,0.81,1.03,1.16,Green
2021-07-27 20:00:00,14.17,87,1.33,1.84,4.35,Yellow
2021-07-27 22:00:00,16.92,89,1.89,2.48,3.05,Yellow
2021-07-27 22:00:00,17.07,93,4.27,6.06,6.45,Green
2021-07-28 05:00:00,15.8,95,3.02,4.48,5.02,Green
2021-07-28 06:00:00,11.72,81,2.19,2.92,4.67,Yellow
2021-07-28 06:00:00,13.54,96,1.25,1.7,2.54,Green
2021-07-28 06:00:00,3.17,92,15.52,21.66,22.41,Green
2021-07-28 09:00:00,16.56,91,2.61,3.4,5.26,Green
2021-07-28 17:00:00,13.54,96,1.2,1.7,2.54,Green
2021-07-28 20:00:00,15.42,91,2.42,3.36,5.28,Green
2021-07-28 21:00:00,3.17,92,15.01,21.66,22.41,Yellow
2021-07-28 23:00:00,11.72,81,2.04,2.92,4.67,Red
2021-07-29 06:00:00,7.73,84,0.77,1.1,2.68,Yellow
2021-07-29 07:00:00,15.26,96,1.31,1.88,2.16,Green
2021-07-29 08:00:00,12.7,92,1.87,2.64,2.91,Red
2021-07-29 13:00:00,11.31,94,1.03,1.48,2.23,Green
2021-07-29 17:00:00,12.7,92,1.87,2.64,2.91,Yellow
2021-07-29 17:00:00,15.26,96,1.37,1.88,2.16,Green
2021-07-29 21:00:00,12.04,97,0.78,0.99,1.37,Yellow
2021-07-29 21:00:00,14.69,95,1.19,1.61,2.13,Yellow
2021-07-30 06:00:00,0.76,93,6.98,9.22,10.45,Green
2021-07-30 07:00:00,14.51,93,1.37,1.88,2.39,Green
2021-07-30 08:00:00,10.11,90,0.49,0.72,0.91,Yellow
2021-07-30 10:00:00,9.5,95,3.0,4.27,5.11,Green
2021-07-30 15:00:00,21.41,70,2.3,3.16,3.27,Green
2021-07-30 17:00:00,14.51,93,1.33,1.88,2.39,Green
2021-07-30 19:00:00,10.11,90,0.52,0.72,0.91,Red
2021-07-30 20:00:00,14.69,89,1.52,2.04,2.64,Yellow
2021-07-30 22:00:00,0.76,93,6.94,9.22,10.45,Yellow
2021-07-31 07:00:00,15.62,92,4.5,6.38,7.72,Green
2021-07-31 07:00:00,10.17,91,1.02,1.38,2.81,Yellow
2021-07-31 08:00:00,9.13,89,0.93,1.28,2.22,Red
2021-07-31 17:00:00,15.62,92,4.64,6.38,7.72,Green
2021-07-31 21:00:00,9.13,89,0.92,1.28,2.22,Yellow
2021-08-01 07:00:00,8.62,76,0.36,0.5,0.98,Yellow
2021-08-01 07:00:00,0.5,97,2.68,3.9,8.4,Yellow
2021-08-01 13:00:00,8.03,89,4.58,6.76,8.03,Green
2021-08-01 22:00:00,0.5,97,2.77,3.9,8.4,Yellow
2021-08-02 06:00:00,6.13,74,0.5,0.66,1.61,Green
2021-08-02 07:00:00,2.61,86,4.68,6.9,7.89,Red
2021-08-02 21:00:00,2.61,86,4.88,6.9,7.89,Yellow
2021-08-02 22:00:00,6.13,74,0.48,0.66,1.61,Yellow
2021-08-03 06:00:00,8.69,85,1.52,1.93,6.8,Green
2021-08-03 07:00:00,2.42,83,1.43,2.01,2.46,Yellow
2021-08-03 20:00:00,2.42,83,1.4,2.01,2.46,Yellow
2021-08-04 06:00:00,6.84,78,1.55,2.17,4.89,Yellow
2021-08-04 21:00:00,6.84,78,1.59,2.17,4.89,Yellow
2021-08-05 06:00:00,4.64,82,1.07,1.38,3.18,Yellow
2021-08-05 19:00:00,4.64,82,1.0,1.38,3.18,Yellow
2021-08-06 06:00:00,8.68,87,1.6,2.2,3.66,Yellow
2021-08-06 16:00:00,8.68,87,1.58,2.2,3.66,Yellow
2021-08-07 07:00:00,19.16,49,1.34,1.89,4.67,Yellow
2021-08-07 09:00:00,15.09,78,2.54,3.61,12.22,Yellow
2021-08-07 10:00:00,7.58,81,1.05,1.58,7.1,Yellow
2021-08-07 11:00:00,8.41,96,3.19,4.61,9.03,Green
2021-08-07 20:00:00,7.58,81,1.14,1.58,7.1,Yellow
2021-08-07 21:00:00,15.09,78,2.49,3.61,12.22,Green
2021-08-08 07:00:00,5.01,86,1.67,2.32,8.36,Red
2021-08-08 08:00:00,17.03,81,3.51,4.97,18.51,Green
2021-08-08 12:00:00,19.99,71,4.96,6.82,12.36,Green
2021-08-08 21:00:00,5.01,86,1.84,2.32,8.36,Yellow
2021-08-08 22:00:00,17.03,81,3.8,4.97,18.51,Green
2021-08-09 06:00:00,11.02,93,2.97,4.16,6.66,Yellow
2021-08-09 11:00:00,18.82,76,2.86,3.93,6.01,Green
2021-08-09 21:00:00,14.9,87,2.03,2.84,4.33,Green
2021-08-09 22:00:00,11.02,93,3.03,4.16,6.66,Yellow
2021-08-10 06:00:00,10.71,93,1.7,2.37,4.04,Yellow
2021-08-10 08:00:00,18.87,71,2.43,3.59,8.28,Green
2021-08-10 17:00:00,18.87,71,2.43,3.59,8.28,Green
2021-08-10 19:00:00,10.71,93,1.62,2.37,4.04,Yellow
2021-08-10 20:00:00,18.8,76,5.48,7.59,10.41,Green
2021-08-11 07:00:00,13.08,87,2.54,3.64,7.89,Green
2021-08-11 08:00:00,10.84,93,7.86,10.42,11.5,Yellow
2021-08-11 08:00:00,19.34,80,34.71,46.11,48.96,Green
2021-08-11 08:00:00,15.81,79,3.1,4.05,12.34,Green
2021-08-11 09:00:00,17.12,87,1.92,2.58,6.84,Green
2021-08-11 11:00:00,23.96,68,19.59,25.53,29.23,Green
2021-08-11 20:00:00,15.81,79,2.79,4.05,12.34,Green
2021-08-11 22:00:00,19.34,80,30.86,46.11,48.96,Yellow
2021-08-11 22:00:00,17.12,87,1.83,2.58,6.84,Green
2021-08-12 07:00:00,9.91,93,7.46,10.05,11.7,Yellow
2021-08-12 07:00:00,12.86,91,1.71,2.4,4.98,Green
2021-08-12 10:00:00,25.56,57,22.1,28.85,31.08,Green
2021-08-12 17:00:00,12.86,91,1.75,2.4,4.98,Green
2021-08-12 22:00:00,9.91,93,7.47,10.05,11.7,Red
2021-08-13 07:00:00,13.11,95,7.6,9.94,13.25,Green
2021-08-13 07:00:00,13.97,88,2.29,3.06,7.71,Green
2021-08-13 07:00:00,14.94,92,38.14,53.75,57.81,Green
2021-08-13 08:00:00,11.23,81,1.62,2.34,4.75,Yellow
2021-08-13 09:00:00,23.18,58,17.42,24.35,27.18,Green
2021-08-13 22:00:00,11.23,81,1.78,2.34,4.75,Yellow
2021-08-13 22:00:00,14.94,92,38.18,53.75,57.81,Green
2021-08-14 07:00:00,16.02,96,10.41,13.96,16.64,Green
2021-08-14 07:00:00,15.82,94,40.27,51.47,56.8,Green
2021-08-14 08:00:00,11.31,93,3.29,4.86,12.02,Yellow
2021-08-14 17:00:00,16.02,96,9.98,13.96,16.64,Green
2021-08-14 18:00:00,26.52,56,16.41,23.0,24.82,Green
2021-08-14 22:00:00,11.31,93,3.58,4.86,12.02,Yellow
2021-08-15 07:00:00,14.4,95,26.45,36.76,39.37,Green
2021-08-15 08:00:00,9.39,93,2.31,2.94,3.79,Yellow
2021-08-15 08:00:00,16.87,95,12.28,16.79,18.66,Green
2021-08-15 16:00:00,14.4,95,25.36,36.76,39.37,Green
2021-08-15 22:00:00,17.31,95,3.23,4.57,5.03,Yellow
2021-08-16 07:00:00,7.63,100,7.72,11.18,11.98,Yellow
2021-08-16 08:00:00,20.52,62,22.8,31.69,33.87,Green
2021-08-16 10:00:00,19.77,78,1.78,2.58,3.69,Green
2021-08-16 17:00:00,20.52,62,22.54,31.69,33.87,Green
2021-08-16 22:00:00,7.63,100,7.86,11.18,11.98,Yellow
2021-08-17 08:00:00,7.03,81,0.96,1.33,3.07,Yellow
2021-08-17 09:00:00,18.39,91,1.55,2.13,2.26,Yellow
2021-08-17 18:00:00,18.39,91,1.48,2.13,2.26,Green
